,Description,Gerne,Label
487,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
488,"Microsoft Office Word 2016
IIG Việt Nam - Đại diện chính thức & duy nhất của tổ chức Khảo thí Certiport và Viện Khảo thí Giáo dục Hoa Kỳ ( ETS) tại Việt Nam chuyên cung cấp các bài thi:
- Tin học quốc tế: MOS (Microsoft Office Specialist), IC3 (Internet and Computing Core Certification), ACA (Adove Certified Associate) , MTA (Microsoft Techonology Associate).
- Tiếng Anh quốc tế: TOEIC Speaking & Writing, TOEIC Listening & Reading, TOEIC Bridge, TOEFL ITP, TOEFL iBT, TOEFL Junior, TOEFL Primary, SAT, GRE... tại Việt Nam.",Khác,3
489,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
490,"Bạn không biết làm gì khi chứng kiến một người bị thương do va đập hay tai nạn?
Bạn lúng túng khi gặp một người ngất xỉu hoặc phát bệnh hen suyễn?
 Bạn bối rối khi thấy một người chảy máu hay lên cơn co giật?
Bộ sách Các kỹ năng sơ cứu cơ bản sẽ trang bị cho bạn những kiến thức hữu ích về sơ cứu, giúp bạn biết cách xử lý khi đối mặt với những tình huống y tế khẩn cấp. Nếu bạn sơ cứu kịp thời và đúng cách, có thể bạn sẽ cứu được mạng sống của người khác đấy.!",Khác,3
491,"Cuốn sách này bao gồm 50 tấm bản đồ, biểu diễn các số liệu và thông tin độc đáo về hầu như mọi thứ bạn muốn biết về thế giới của chúng ta. Từ những người đoạt giải Nobel đến những loài đang gặp nguy hiểm, những ngọn núi lửa đang hoạt động đến những nền văn minh cổ xưa, nguồn gốc loài người, thế giới tự nhiên, điện ảnh, thể thao... những tấm bản đồ hình họa trong cuốn Atlas vạn vật này mang tới nhiều thông tin lý thú một cách thật hoành tráng và dễ hình dung!",Khác,3
492,"Bệnh Của Thời Thức Ăn Tiện Lợi
Cuốn sách giải thích tám bệnh lý gây ra tất cả các bệnh mãn tính, cách thực phẩm tiện lợi đã tác động đến chúng dẫn đến tổn hại cho sức khỏe, nền kinh tế và môi trường, từ đó đề xuất chiến lược khẩn cấp để chữa lành cho con người và cả hành tinh.",Khác,3
493,"Trồng Mai - Kỹ Thuật Bón Tưới, Phòng Trừ Sâu Rầy, Bệnh Hại
Phòng trừ sâu rầy và bệnh hại cho cây mai là công việc mà bất cứ người trồng mai nào thời nay cũng phải đặc biệt quan tâm tới, nhằm tạo ra những cây mai đẹp và hoàn thiện nhất. Nhưng, điều này lại khác biệt với người trồng mai thời xưa.
Ngày nay, cây mai đã trở thành một thứ hàng hóa để đem ra mua bán như các hàng hóa khác ngoài chợ. Vì vậy nghề trồng mai ngày nay được xem là một nghề mang lại thu nhập cao.
Muốn trồng được những cây mai đẹp đạt giá bán cao ngất ngưỡng như vậy, người làm vườn, tức là nghệ nhân hoa kiểng phải dày công chăm sóc tưới bón, và hằng ngày quan tâm đến việc phòng trị các loài sâu rầy và bệnh hại cho cây. Cuốn sách giới thiệu về kỹ thuật trồng, cách chăm sóc, tưới nước, phòng trừ côn trùng - bệnh hại cho cây mai.",Khác,3
494,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
495,"Bộ sách “Bí ẩn mãi mãi là bí ẩn” gồm 6 tập sẽ đưa bạn tới những câu chuyện kỳ bí của thế giới. Đây chính là bộ sách dành cho bạn, những người ưa phiêu lưu và khám phá, những người yêu thích và say mê khoa học. Hãy tìm đọc bộ sách này vì biết đâu chính bạn sẽ là người tìm ra đáp án cho những “bí ẩn mãi mãi là bí ẩn” đấy thì sao.
Tháng 1/2001, một trận mưa “máu” tại Ấn Độ cùng với sự phát hiện những tế bào sống không có ADN đã gây ra nhiều tranh cãi về sự sống ngoài hành tinh. Sao chổi, kỳ quan tự nhiên của vũ trụ, có thật sự là dấu hiệu của điềm xấu? Những sự trùng hợp đến kỳ lạ là ngẫu nhiên hay trò chơi đầy ẩn số của số phận?... Không chỉ tập hợp những câu chuyện bí ẩn trong cuộc sống, “Bí ẩn mãi mãi là bí ẩn 3” còn là những câu chuyện thú vị xung quanh việc đi tìm đáp án cho những bí ẩn ấy.",Khác,3
496,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
497,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Thuốc Nam Và Xương Khớp - Tập 1,Khác,3
498,"Kinh lạc là đường khí huyết vận hành trong cơ thể. Có 12 đường kinh chính và 2 mạch chủ: mạch Nhâm (thống lĩnh kinh Âm) và Đốc mạch (thống lĩnh kinh Dương). Khí huyết trong các cơ quan nội tạng và đường kinh tập hợp lên bề mặt cơ thể mà mấu chốt là các huyệt. 
Huyệt là các điểm trên mặt da và phản ánh trạng thái của cơ quan nội tạng. Sự kích thích các điểm này bằng day ấn, xoa bóp có thể tăng cường dòng khí huyết trong kinh lạc và ngăn chặn mầm bệnh, hỗ trợ sức đề kháng cho cơ thể loại bỏ chất thải nên có khả năng phòng chống bệnh. 
Chính vì phải nắm rõ vị trí của từng huyệt mạch, người thầy thuốc mới có thể sử dụng thủ thuật day ấn đạt hiệu quả. Tập hợp tương đối đầy đủ những hình ảnh và biểu đồ để chỉ dẫn chính xác, SỔ TAY TÌM HUYỆT thật sự đáp ứng được yêu cầu của người cần sử dụng.",Khác,3
499,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
500,"Châm cứu hiện nay ngày càng được nhiều người nghiên cứu và ứng dụng , việc hệ thống hóa , khoa học hóa môn châm cứu càng được quan tâm hơn . Trung Quốc đã có nhiều tiến bọ trong việc hệ thống hóa môn châm cứu , một trong những đóng góp khá lớn đó là việc "" Phương huyệt hóa ""các phác đồ trị liệu .
Phương pháp này có một số điểm lợi :
+Giúp các thầy thuốc chưa biết châm cứu có thể hiểu và sử dụng được 1 số huyệt mà không cần học nhiều 
+Gọn và dễ nhớ hơn 
+Khi điều tri , dựa vào phương hướng điều trị , có thể dễ dàng tìm ra phương huyệt thích hợp",Khác,3
501,"Phép Màu Magie - The Magnesium Miracle
Một hướng dẫn toàn diện về một trong những khoáng chất thiết yếu nhất nhưng thường bị bỏ qua, magie, giúp bảo vệ và phòng ngừa bệnh tim mạch , đột quỵ, loãng xương, tiểu đường, trầm cảm, viêm khớp và hen suyễn.",Khác,3
502,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Bệnh Ung Thư 2,Khác,3
503,"Bộ sách Bạn Của Nhà Nông bao gồm 15 tập, mang những nội dung về các giống vật nuôi, cây trồng, khả năng sản xuất và kỹ thuật chăm sóc nuôi dưỡng cũng như các biện pháp phòng trị bệnh cho chúng. Bộ sách là người bạn đồng hành hữu ích với những người làm nông nghiệp. Áp dụng những phương pháp, kỹ thuật này vào thực tế trồng trọt chăn nuôi, bà con sẽ có những vụ mùa bội thu, đạt năng suất và hiệu quả kinh tế cao.",Khác,3
504,"Nhàn Đàm Giáo Dục
Là một người mà “từ nhỏ đến lớn chỉ ôm ấp một mơ ước là được làm thầy giáo” và đã thật sự làm một thầy giáo dạy vật lý, nhưng rồi những biến động thời cuộc lại đưa đẩy tác giả Phan Chánh Dưỡng sang con đường làm kinh tế, đúng vào những đêm dài trước đổi mới. Tuy vậy, những suy tư trăn trở của ông về vấn đề giáo dục một đứa trẻ nói riêng đến ngành giáo dục nước nhà nói chung đã được thể hiện trọn vẹn trong cuốn sách này. Từ chính sự quan sát, trải nghiệm của bản thân, chuyên gia Phan Chánh Dưỡng đã khái quát về vai trò của từng yếu tố gia đình, nhà trường, xã hội và bản thân mỗi người tới quá trình giáo dục hoàn thiện một con người. Cuốn sách cũng tập hợp một số bài viết của ông từ những năm 1981 đến 2003 thể hiện những quan điểm về ngành giáo dục nước nhà.",Khác,3
505,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Thoái Hóa Khớp (Tập 2),Khác,3
506,"Sách là cẩm nang cần thiết trong mỗi gia đình, nhằm bỗ sung các kiến thức về tên thảo dược, công dụng cũng như là cách chế biến chính xác và cụ thể nhất.",Khác,3
507,"Khoa Học Và Khám Phá - Những Con Đường Của Ánh Sáng - Tập 1
Trong cuốn sách này, Trịnh Xuân Thuận đã thảo luận về ánh sáng, và liên quan tới nó là bóng tối, trên nhiều phương diện, bao gồm tầm quan trọng của nó đối với sự sống, đối với khoa học, sự diễn giải ánh sáng của bộ não, nghệ thuật của các hoạ sĩ thuộc trường phái ấn tượng, việc sử dụng ánh sáng trong kiến trúc và các khía cạnh tâm linh của ánh sáng,... Cuốn sách này cũng là bản sử thi về cuộc hành trình của con người đi vào vương quốc của ánh sáng và giải mã những bí mật của nó",Khác,3
508,"Học Tarot Cho Người Mới
Sách Học Tarot Cho Người Mới – Cuốn sách chất lượng gần 800 trang dành cho bất cứ ai muốn tìm hiểu và tự học về cách sử dụng bài Tarot!
Là tựa sách thứ năm thuộc Mystic House Book Series, “Học Tarot Cho Người Mới” kết hợp hai ấn phẩm: cuốn sách The Big Book of Tarot kết hợp kinh nghiệm 30 năm nghiên cứu, sử dụng và dạy học về tarot của tác giả Joan Bunning, và cuốn sách pdf về ý nghĩa 78 lá bài theo hệ thống Rider Waite Smith nổi tiếng trên internet: Tarot Interpretation – Psychic Revelation của tác giả Deborah Hancock. Bạn muốn tìm hiểu ý nghĩa 78 lá bài theo từng khía cạnh cụ thể: tình yêu, tài chính, sức khỏe, tâm linh? Bạn muốn có một góc nhìn rõ ràng về dòng chảy năng lượng của các lá bài và cách mà các lá bài tương tác với bạn trong hoàn cảnh cụ thể? Đây là cuốn sách dành cho bạn! Không quá hàn lâm, không lan man mà cực kỳ dễ hiểu và gần gũi.",Khác,3
509,"Khoa Học Khám Phá - Emotional - Cảm Xúc - Cảm Xúc Chi Phối Tư Duy Như Thế Nào?
Từ lâu, người ta đã nói rằng suy nghĩ và cảm giác là những lực lượng riêng biệt và đối lập nhau trong hành vi của chúng ta. Nhưng như Leonard Mlodinow nói với chúng ta, những tiến bộ phi thường trong tâm lý học và khoa học thần kinh đã chứng minh rằng cảm xúc cũng rất quan trọng đối với sức khỏe. Làm thế nào bạn có thể kết nối tốt hơn với những người khác? Làm thế nào bạn có thể cảm nhận được sự thất vọng, sợ hãi và lo lắng của mình? Bạn có thể làm gì để sống một cuộc sống hạnh phúc hơn? Câu trả lời nằm ở việc hiểu được cảm xúc của mình. Với những hiểu biết sâu sắc về quá trình tiến hóa và sinh học của con người, Mlodinow cung cấp cho chúng ta các công cụ để hiểu cảm xúc bản thân tốt hơn và tối đa hóa lợi ích của chúng.",Khác,3
510,"10 Phút Tự Học Tarot Mỗi Ngày
Học Tarot không khó: chỉ 10 phút mỗi ngày!
Với hàng trăm năm lịch sử, Tarot đã trở thành một công cụ khám phá thế giới nội tâm và sức mạnh của tâm linh phổ biến. Cuốn sách 10 phút tự học Tarot mỗi ngày tinh lọc những kiến thức xương sống của Tarot, giúp rút ngắn thời gian học tập và thực hành bộ môn huyền học này. Sách được trình bày theo cấu trúc độc đáo, thay vì chia theo từng bộ Ẩn phụ thì sẽ được chia theo từng bộ số (Các lá Ace, các lá 2, các lá 3,...) để người đọc rút ra những nhận thức tổng quan nhất, toàn diện nhất về một bộ bài.
Sách thuộc bộ sách huyền học nổi tiếng 10 phút tự học (tên gốc Little bit series) và là một trong những cuốn bán chạy nhất bộ sách này.",Khác,3
511,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Hậu Tai Biến,Khác,3
512,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
513,"Bạn không biết làm gì khi chứng kiến một người bị thương do va đập hay tai nạn?
Bạn lúng túng khi gặp một người ngất xỉu hoặc phát bệnh hen suyễn?
 Bạn bối rối khi thấy một người chảy máu hay lên cơn co giật?
Bộ sách Các kỹ năng sơ cứu cơ bản sẽ trang bị cho bạn những kiến thức hữu ích về sơ cứu, giúp bạn biết cách xử lý khi đối mặt với những tình huống y tế khẩn cấp. Nếu bạn sơ cứu kịp thời và đúng cách, có thể bạn sẽ cứu được mạng sống của người khác đấy.!",Khác,3
514,"Cuốn sách này bao gồm 50 tấm bản đồ, biểu diễn các số liệu và thông tin độc đáo về hầu như mọi thứ bạn muốn biết về thế giới của chúng ta. Từ những người đoạt giải Nobel đến những loài đang gặp nguy hiểm, những ngọn núi lửa đang hoạt động đến những nền văn minh cổ xưa, nguồn gốc loài người, thế giới tự nhiên, điện ảnh, thể thao... những tấm bản đồ hình họa trong cuốn Atlas vạn vật này mang tới nhiều thông tin lý thú một cách thật hoành tráng và dễ hình dung!",Khác,3
515,"Bệnh Của Thời Thức Ăn Tiện Lợi
Cuốn sách giải thích tám bệnh lý gây ra tất cả các bệnh mãn tính, cách thực phẩm tiện lợi đã tác động đến chúng dẫn đến tổn hại cho sức khỏe, nền kinh tế và môi trường, từ đó đề xuất chiến lược khẩn cấp để chữa lành cho con người và cả hành tinh.",Khác,3
516,"Trồng Mai - Kỹ Thuật Bón Tưới, Phòng Trừ Sâu Rầy, Bệnh Hại
Phòng trừ sâu rầy và bệnh hại cho cây mai là công việc mà bất cứ người trồng mai nào thời nay cũng phải đặc biệt quan tâm tới, nhằm tạo ra những cây mai đẹp và hoàn thiện nhất. Nhưng, điều này lại khác biệt với người trồng mai thời xưa.
Ngày nay, cây mai đã trở thành một thứ hàng hóa để đem ra mua bán như các hàng hóa khác ngoài chợ. Vì vậy nghề trồng mai ngày nay được xem là một nghề mang lại thu nhập cao.
Muốn trồng được những cây mai đẹp đạt giá bán cao ngất ngưỡng như vậy, người làm vườn, tức là nghệ nhân hoa kiểng phải dày công chăm sóc tưới bón, và hằng ngày quan tâm đến việc phòng trị các loài sâu rầy và bệnh hại cho cây. Cuốn sách giới thiệu về kỹ thuật trồng, cách chăm sóc, tưới nước, phòng trừ côn trùng - bệnh hại cho cây mai.",Khác,3
517,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
518,"Bộ sách “Bí ẩn mãi mãi là bí ẩn” gồm 6 tập sẽ đưa bạn tới những câu chuyện kỳ bí của thế giới. Đây chính là bộ sách dành cho bạn, những người ưa phiêu lưu và khám phá, những người yêu thích và say mê khoa học. Hãy tìm đọc bộ sách này vì biết đâu chính bạn sẽ là người tìm ra đáp án cho những “bí ẩn mãi mãi là bí ẩn” đấy thì sao.
Tháng 1/2001, một trận mưa “máu” tại Ấn Độ cùng với sự phát hiện những tế bào sống không có ADN đã gây ra nhiều tranh cãi về sự sống ngoài hành tinh. Sao chổi, kỳ quan tự nhiên của vũ trụ, có thật sự là dấu hiệu của điềm xấu? Những sự trùng hợp đến kỳ lạ là ngẫu nhiên hay trò chơi đầy ẩn số của số phận?... Không chỉ tập hợp những câu chuyện bí ẩn trong cuộc sống, “Bí ẩn mãi mãi là bí ẩn 3” còn là những câu chuyện thú vị xung quanh việc đi tìm đáp án cho những bí ẩn ấy.",Khác,3
519,"Tự Học Day Ấn Huyệt - Chữa 104 Bệnh Cấp Cứu Thường Gặp
Cuốn sách bao gồm chữa bệnh cấp cứu là dùng một số huyệt đơn giản có hiệu quả tức thì trong lúc nguy cấp chưa phải là chữa gốc bệnh, sau đó cần phải truy tìm nguyên nhân gây bệnh để điều chỉnh lại sự khí hóa ngũ hành tổng thể của tạng phủ lập lại quân bình âm dương cho cơ thể.",Khác,3
520,"Thuốc Nam Trị Bệnh - Bìa Cứng
Bố cục của sách gồm 4 phần chính: 
- Lý luận về phương pháp lâm sàng
- Ứng dụng các bài thuốc Nam trong 15 nhóm bệnh thường gặp
- Ứng dụng các dạng bào chế (cao, đơn, hoàn tán) trong 14 nhóm bệnh thường gặp
- Ứng dụng "" Toa căn bản"" trong phòng và chữa bệnh
Đây là những kiến thức cơ bản và toàn diện, được viết bằng văn phong dung dị, rõ ràng, dễ hiểu, người đọc có thể áp dụng để tự chăm sóc sức khỏe cho bản thân và người nhà. Vì thế, tài liệu này không chỉ mang đậm bản sắc dân tộc mà còn có giá trị thực tiễn và thời sự.",Khác,3
521,"Chữa Bệnh Bằng Đồ Hình Phản Chiếu Và Đồng Ứng
Cuốn sách hướng dẫn cách chữa bệnh bằng đồ hình phản chiếu và đồng ứng, mang lại nhiều kiến thức hay và bổ ích.
Trong phương pháp Diện Chẩn - ĐKLP ngoài hệ thống huyệt đạo trên mặt còn có 3 yếu tố quan trọng là:
1. Hệ thống đồ hình phản chiếu trên mặt và toàn thân
2. Hệ thống đồ hình đồng ứng giữa các bộ phận nội tạng và ngoại vi cơ thể
3. Các dụng cụ chuyên dụng của Diện Chẩn Đây là 3 yếu tố mà người thực hành Diện Chẩn cần nắm vững.
Để giúp cho các bạn nghiên cứu và học tập, chúng tôi đã tập hợp ba yếu tố nói trên trong tâp sách này.
Nội dung:
Phần thứ nhất: Hệ thống đồ hình Diện Chẩn theo nguyên lý phản chiếu
Phần thứ hai: Hệ thống đồ hình Diện Chẩn theo nguyên lý đồng ứng
Phần thứ ba: Bộ dụng cụ Vinamassage - Diện Chẩn - Điều khiển liệu pháp",Khác,3
522,"Cây Thuốc, Vị Thuốc Phòng Và Chữa Bệnh Phụ Nữ
Phần thứ nhất
Đại cương về phụ khoa
Chương 1
Cấu trúc và sinh lý sinh sản nữ
1. Đặc điểm cấu trúc bộ máy sinh dục nữ
2. Các hormon của buồn trứng
3. Rối loạn bài tiết hormon buồng trứng
4. Chu kỳ kinh nguyệt
5. Dậy thì và mãn kinh
Chương 2
Thụ thai, mang thai
1. Noãn trưởng thành và di chuyển trong vòi trứng
2. Sự thụ tinh
3. Trứng đã thụ tinh di chuyển vào buồng tử cung
4. Phôi làm tổ và phát triển trong buồng tử cung
5. Chức năng của rau thai
6. Những đáp ứng của cơ thể người mẹ khi có thai
7. Sổ thai
8. Bài tiết sữa
Chương 3
Quan niệm của đông y về sinh lý, sinh sản nữ
1. Đặc điểm sinh lý của phụ nữ
2. Tử cung
3. Xung, nhâm, đốc, đới
4. Kinh nguyệt
5. Mang thai
6. Lâm sản, hậu sản
Chương 4
Quan niệm của đông y về nguyên nhân, cơ chế bệnh phụ khoa
1. Nguyên nhân gây bệnh
2. Cơ chế sinh bệnh
...",Khác,3
523,"Vẫn là Larry Gonick với nét vẽ dí dỏm, cùng những ý tưởng hài hước của Art Huffman, môn vật lý hiện ra trước mắt bạn đọc không còn khô khan, rối rắm và đáng sợ nữa, mà chính là những ứng dụng rất đời thường và hiện tượng mà bất cứ ai cũng dễ dàng thấy được trong cuộc sống thường ngày. Lực chẳng phải là thứ gì xa lạ, quán tính không có gì khó hiểu, dòng điện chẳng có gì bí ẩn, cả thuyết tương đối cũng trở nên gần gũi hơn. Các tác giả đã cho thấy rằng, vật lý chính là thế giới này.",Khác,3
524,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Thuốc Nam Và Xương Khớp - Tập 1,Khác,3
525,"Kinh lạc là đường khí huyết vận hành trong cơ thể. Có 12 đường kinh chính và 2 mạch chủ: mạch Nhâm (thống lĩnh kinh Âm) và Đốc mạch (thống lĩnh kinh Dương). Khí huyết trong các cơ quan nội tạng và đường kinh tập hợp lên bề mặt cơ thể mà mấu chốt là các huyệt. 
Huyệt là các điểm trên mặt da và phản ánh trạng thái của cơ quan nội tạng. Sự kích thích các điểm này bằng day ấn, xoa bóp có thể tăng cường dòng khí huyết trong kinh lạc và ngăn chặn mầm bệnh, hỗ trợ sức đề kháng cho cơ thể loại bỏ chất thải nên có khả năng phòng chống bệnh. 
Chính vì phải nắm rõ vị trí của từng huyệt mạch, người thầy thuốc mới có thể sử dụng thủ thuật day ấn đạt hiệu quả. Tập hợp tương đối đầy đủ những hình ảnh và biểu đồ để chỉ dẫn chính xác, SỔ TAY TÌM HUYỆT thật sự đáp ứng được yêu cầu của người cần sử dụng.",Khác,3
526,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
527,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
528,"Châm cứu hiện nay ngày càng được nhiều người nghiên cứu và ứng dụng , việc hệ thống hóa , khoa học hóa môn châm cứu càng được quan tâm hơn . Trung Quốc đã có nhiều tiến bọ trong việc hệ thống hóa môn châm cứu , một trong những đóng góp khá lớn đó là việc "" Phương huyệt hóa ""các phác đồ trị liệu .
Phương pháp này có một số điểm lợi :
+Giúp các thầy thuốc chưa biết châm cứu có thể hiểu và sử dụng được 1 số huyệt mà không cần học nhiều 
+Gọn và dễ nhớ hơn 
+Khi điều tri , dựa vào phương hướng điều trị , có thể dễ dàng tìm ra phương huyệt thích hợp",Khác,3
529,"Phép Màu Magie - The Magnesium Miracle
Một hướng dẫn toàn diện về một trong những khoáng chất thiết yếu nhất nhưng thường bị bỏ qua, magie, giúp bảo vệ và phòng ngừa bệnh tim mạch , đột quỵ, loãng xương, tiểu đường, trầm cảm, viêm khớp và hen suyễn.",Khác,3
530,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Bệnh Ung Thư 2,Khác,3
531,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Béo Phì - Ngăn Ngừa Và Điều Trị,Khác,3
532,"Tật Bẩm Sinh Ở Cơ Quan Vận Động - Nguyên Nhân - Phương Pháo Phòng Ngừa Và Điều Trị (Tái Bản 2024)
Người bị mắc các bệnh về dị tật vận động các dạng: Khoèo chân, khoèo tay, co quắp biến dạng chân tay do bại não, bại liệt, chân đi chữ O, chữ X, vòng thắt ở chân, tay; Bàn chân khoèo, bàn chân gót, bàn chân thuổng, bàn chân rủ, sẹo bỏng co kéo, biến dạng chân tay; Một số dị tật bẩm sinh khác ở cơ quan vận động như thiếu xương quay, biến dạng cẳng bàn tay...
Sách được viết bởi tiến sĩ bác sĩ với nhiều kinh nghiệm trong thực hành lâm sàng dị tật bẩm sinh ở cơ quan vận động.
Sách là nguồn tài liệu quý giá dành cho bác sĩ, nhân viên y tế thực hành lâm sàng chuyên khoa chấn thương chỉnh hình và dị tật bẩm sinh tại bệnh viện. Sách giúp cho các bác sĩ có thêm những thông tin để",Khác,3
533,"Ứng Dụng Sáng Tạo Trong Thiết Kế
Tác giả, PGS.TS. Nguyên Hạnh Nguyên, một danh nhân kiến trúc với nhiều thành tích đáng kể. Cuốn sách này không chỉ là nguồn cảm hứng mới mẻ mà còn là hướng dẫn thực tế cho việc áp dụng sáng tạo trong thiết kế. Bạn sẽ khám phá những giải pháp thiết kế độc đáo và sáng tạo từ một chuyên gia hàng đầu.
---------------------------------------------
THÔNG TIN TÁC GIẢ
Với hơn 25 năm giảng dạy và thiết kế, KTS Nguyên Hạnh Nguyên đã để lại dấu ấn quan trọng trong ngành. Là người phụ nữ dấn thân vào nhiều công việc khác nhau, những công trình do chị thiết kế phản ánh tính bản sắc vượt thời gian và tư duy sáng tạo nhạy bén.",Khác,3
534,"Sống Khỏe Theo Tự Nhiên
Sách Sống Khỏe Theo Tự Nhiên  đề cập đến vấn đề bạn có thể kiểm soát được cuộc sống của bạn nhiều hơn mức bạn nhận thức được. Dù bạn có ý thức được điều đó hay không thì bạn hằng ngày vẫn tạo ra trạng thái sức khỏe của riêng bạn. Những gì bạn ăn, suy nghĩ, cảm nhận và tin tưởng đều có ảnh hưởng sâu sắc đến sức khỏe và hạnh phúc của bạn. Đến một mức cao nhất, tất cả chúng ta chọn cho mình sự mạnh khỏe hay đau yếu. Chúng ta có thể không nhận biết về việc tạo ra các chọn lựa đó nhưng dù sao chúng ta cũng đã chọn lựa rồi. Hằng ngày, chúng ta lựa chọn thực phẩm cho mình như 4 lạng thịt cá, 1 cái xúc xích, hay kèm nước hoa quả, chính là chúng ta đã tạo ra những sự lựa chọn cho trạng thái sức khỏe của mình.",Khác,3
535,Không tìm thấy nội dung,Khác,3
536,"Sách hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, tưới nước, phòng trừ sâu bệnh, từ đó giúp bà con nông dân canh tác hợp lý, thành phẩm đạt chất lượng tốt, năng suất cao.",Khác,3
537,"Bí Ẩn Mãi Mãi Là Bí Ẩn - Huyền Bí Và Kỳ Bí
Trung Lũng banda nằm trong vườn quốc gia lore lindu ở sulawesi , indonesia chứa hàng 100 tượng cự Thạch ,mục đích là tạo ra những tảng cự Thạch và ai là người tạo ra chúng vẫn là câu hỏi đối với với khảo cổ học.
Những khối cự thạch này thường được chạm khắc với nhiều hình dạng khác nhau và 30 trong số chúng được mô tả các hình dạng giống người hoặc người. lần đầu được phát hiện vào năm 1908 mặc dù đã hơn một trăm năm trôi qua kể từ khi được phát hiện nhưng dường như những gì chúng ta biết về những khối cự thạch vẫn còn rất ít.",Khác,3
538,"Ma Thuật Của Vật Chất - Tinh Thể, Hỗn Độn Và Phép Thuật Của Vật Lý
Vật lý vật chất ngưng tụ là những gì xảy ra khi các nguyên tử tụ lại với nhau để tạo ra thứ gì đó có kích thước mà chúng ta có thể hiểu được – như chiếc xe hơi, hay một thiên hà. Đó là thứ làm cho mọi vật lơ lửng trong không trung hoặc khiến các tinh thể phát sáng. Đó cũng là những gì mà chúng ta gọi là ma thuật. Với Ma thuật của vật chấtr, tác giả đưa bạn đọc vào một cuộc phiêu lưu thực nghiệm trong vật lý vật chất ngưng tụ, cơ chế khoa học đằng sau những bí ẩn của thuật giả kim, chuyển hóa và nhiều hơn thế nữa. Cuốn sách là bản hướng dẫn về cách khai thác các hoạt động bí ẩn của thế giới tự nhiên để trở thành một pháp sư thời hiện đại.",Khác,3
539,Y Học Phổ Thông Dành Cho Mọi Người - Chuyên Đề: Thuốc Nam Và Huyết Áp (Tập 1),Khác,3
